country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
154,Ecuador,0,0,15/10/2006,200610,154521,Social Christian Party,PSC,50,Cynthia Fernanda Viteri Jiménez de Villamar,361,5,2020,684,674,NA,NA,9.63293985807333,NA,NA,1,180,2025-1,405,494,0,0,0,247,0,0,494,0,247,0,0,494,0,0,1235,0,3457,5432,5679,6.42,247,494,0,0,247,1975,1235,2222,15556,5432,247,247,7407,0,247,741,0,1728,5432,0,5432,0,741,0,247,0,3951,247,0,0,12593,988,2963,0,4198,988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,494,0,0,0,2716,1975,988,0,0,0,0,247,741,0,0,0,3951,0,247,0,0,0,0,0,0,0,2963,247,1481,741,13827,7.16,0,2025a,V5WG5B
154,Ecuador,0,0,15/10/2006,200610,154711,Institutional Renewal Party of National Action,PRIAN,70,Álvaro Fernando Noboa Pontón,361,5,2020,684,674,NA,NA,26.829542691513,NA,NA,1,180,2025-1,694,5331,0,0,0,0,0,0,288,0,1873,0,0,1441,0,0,1297,0,5908,2305,11239,3458,288,0,432,0,2161,0,1729,0,10807,2017,144,288,3458,0,0,6484,865,3314,8.79,0,5476,0,5764,0,432,144,4467,288,288,0,3314,0,3.89,0,288,1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1297,144,0,144,1153,9366,0.72,0,0,0,0,0,5.62,144,0,0,4467,5187,288,0,288,0,0,0,0,0,3.89,0,7061,576,6916,12104,0,2025a,JNZ1XX
154,Ecuador,0,0,15/10/2006,200610,154951,Ecuadorian Roldosist Party,PRE,999,Fernando Rosero,361,5,2020,684,674,NA,NA,2.07642287178245,NA,NA,1,180,2025-1,42,9524,0,0,2381,0,4762,0,0,0,0,0,0,2381,0,7143,2381,0,2381,0,7143,2381,2381,0,0,0,0,0,0,0,2381,2381,2381,4762,0,0,0,0,0,7143,9524,0,2381,0,0,0,0,0,0,2381,0,0,2381,0,21429,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2381,0,0,0,0,0,2381,2381,2381,2381,0,0,0,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,0,0,21429,0,-16667,2381,2381,16667,4762,2025a,KK1SCS
154,Ecuador,0,0,15/10/2006,200610,154952,Patriotic Society Party,PSP,999,Gilmar Gutiérrez,361,5,2020,684,674,NA,NA,17.423295594571,NA,NA,9,180,2025-1,48,2083,0,0,0,0,0,0,0,0,0,0,0,4167,0,4167,0,0,0,8333,0,4167,10417,0,0,0,4167,2083,0,0,4167,6.25,0,0,12.5,0,0,4167,0,0,8333,0,0,0,0,0,0,0,2083,0,2083,0,4167,0,12.5,0,4167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,2083,0,0,2083,0,0,0,0,0,12.5,0,10417,0,16667,8333,0,2025a,RRMYNB
154,Ecuador,0,0,26/04/2009,200904,154322,Proud and Sovereign Fatherland Alliance Movement,Alianza PAIS,30,Rafael Vicente Correa Delgado,361,5,2020,684,674,NA,NA,51.9931103789089,NA,NA,1,180,2025-1,1002,399,0.2,0,2595,0,0,299,399,1497,1896,0,2794,6088,699,0,2794,1697,1098,1297,2595,399,599,2395,998,1297,998,0.2,2096,1597,3593,2794,5289,2295,499,1497,7485,1597,3094,8483,4291,0,1597,0,499,0,0,1597,1597,6387,4.79,0,4291,0,0.2,0,599,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297,1297,798,1996,1896,0,299,3892,1996,299,299,0,0,0,0,7485,499,0,0,0,1597,399,5.19,1198,2794,0,1996,0,0,0,0.2,0,-15269,8683,898,12774,299,2025a,5TJB7K
154,Ecuador,0,0,26/04/2009,200904,154711,Institutional Renewal Party of National Action,PRIAN,70,Álvaro Fernando Noboa Pontón,361,5,2020,684,674,NA,NA,11.4051614459564,NA,NA,1,180,2025-1,352,3693,0,0,568,0,0,0,3125,852,0,0,284,1136,284,284,852,0,3125,1705,19318,1.42,852,284,2557,0,568,5398,1.42,284,6818,11364,0,0,284,0,0,568,1136,4.83,8523,0,5114,0,0,0,0,284,1136,1705,284,0,5966,284,1136,0,2557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,284,0,284,1136,0,0,0,17.33,284,1705,0,0,0,0,0,0,0,0,0,1136,2557,1705,0,284,0,0,0,0,0,1136,0,2841,2841,1705,13352,0,2025a,I8EDYJ
154,Ecuador,0,0,26/04/2009,200904,154952,Patriotic Society Party,PSP,999,Lucio Edwin Gutiérrez Borbúa,361,5,2020,684,674,NA,NA,28.2379653437156,NA,NA,1,180,2025-1,139,719,0,0,2878,0,0,0,0,719,719,0,1439,7194,0,719,719,719,10072,9353,3597,2158,4317,719,719,0,1439,719,1439,2878,5036,1439,1439,2158,3597,0,0,719,0,1439,4317,0,719,0,5755,0,0,0,0,12.95,2158,0,2158,0,719,0,2158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2158,719,719,719,2878,0,1439,2878,3597,0,0,0,0,0,0,0,5755,0,0,0,0,0,7194,5755,1439,0,719,0,0,0,719,0,10791,2878,5755,5755,0,2025a,2MLGGR
154,Ecuador,0,0,17/02/2013,201302,154021,Plurinational Unity of the Lefts,,20,Alberto Acosta,361,5,2020,684,674,NA,NA,3.26063875227298,NA,NA,8,180,2025-1,581,3098,0,0,3787,0,0,516,688,1549,3614,0,2238,6368,3614,0,2.41,0,861,1721,3959,0,1377,1893,0,172,344,0,1205,0,172,2238,3098,1205,344,2065,6024,4991,688,2926,5508,0,2065,0,0,172,0,861,2754,4819,8.95,0,1549,0,5.68,172,1033,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2754,1033,0,2238,3959,0,172,2238,3787,0,172,0,0,0,2582,3442,0,0,0,172,2754,2582,344,4475,3787,0,5164,0,0,0,5.68,0,-7917,4991,344,8434,516,2025a,WXEBBO
154,Ecuador,0,0,17/02/2013,201302,154322,Proud and Sovereign Fatherland Alliance Movement,Alianza PAIS,30,Rafael Vicente Correa Delgado,361,5,2020,684,674,NA,NA,57.1663583728362,NA,NA,1,180,2025-1,2756,2649,0,0,3701,0,109,581,1125,3592,1.27,0,2504,2.54,1959,36,3048,472,2431,1705,8.2,109,907,617,218,145,1705,145,1633,218,3229,4717,2431,1125,399,1161,3628,3411,3592,5987,4.79,0,4064,73,871,254,73,835,3447,6.06,3157,0,2395,0,1379,36,472,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104,1597,943,1.56,762,254,0,1778,6567,1197,435,0,0,0,145,3483,871,0,0,254,3447,689,2939,3.12,1705,181,1.27,0,0,0,1379,0,-726,3266,508,10776,689,2025a,NNH6X4
154,Ecuador,0,0,17/02/2013,201302,154712,Creating Opportunities,CREO,70,Coalicion Colombia,361,5,2020,684,674,NA,NA,22.6771992159283,NA,NA,1,180,2025-1,545,1468,0,0,0,0,0,0,917,0,0,0,734,4954,0,0,0.55,0,3.67,1835,4587,8257,734,183,0,0,183,5138,0.55,183,3486,2752,183,0,0,0,3119,3486,0,4037,9908,0,6422,0,2385,0,4404,0,8991,1651,7523,0,4404,0,183,0,1651,1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,734,4.22,0,183,0.55,3119,0,1468,0,0,0,0,3119,2202,183,0,0,8991,183,1651,0,3303,0,4.22,0,0,0,183,0,9725,367,8257,13945,0,2025a,J8NAWN
154,Ecuador,0,0,17/02/2013,201302,154952,Patriotic Society Party,PSP,999,Lucio Edwin Gutiérrez Borbúa,998,998,NA,NA,NA,NA,NA,6.72812784576127,NA,NA,99,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025a,KDFMK4
154,Ecuador,0,0,19/02/2017,201702,154032,National Agreement for Change,,30,Paco Rosendo Moncayo Gallegos,998,998,NA,NA,NA,NA,NA,6.71467657647687,NA,NA,99,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025a,X37XJV
154,Ecuador,0,0,19/02/2017,201702,154322,Proud and Sovereign Fatherland Alliance Movement,Alianza PAIS,30,Lenín Boltaire Moreno Garcés,361,5,2020,684,674,NA,NA,39.3576379971607,NA,NA,1,180,2025-1,1730,1445,347,58,1329,58,0,809,809,1734,751,0,1.04,2543,1.04,0,1618,1329,1387,1965,10983,173,983,1734,173,347,231,58,0.52,58,5376,5087,3526,1387,116,1.04,5.26,2023,2486,7.11,3295,0,5549,0,1329,58,58,0.52,3815,5665,2081,0,3295,0,3584,0,578,3237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,462,289,751,1908,116,58,578,7457,3295,231,0,0,0,405,4855,1329,0,0,58,3815,173,3584,2081,925,0,1156,0,0,0,3584,0,636,5434,289,10405,867,2025a,MRDT2M
154,Ecuador,0,0,19/02/2017,201702,154521,Social Christian Party,PSC,50,Cynthia Fernanda Viteri Jiménez de Villamar,361,5,2020,684,674,NA,NA,16.3188119241789,NA,NA,1,180,2025-1,244,1639,0,0,0,4918,0,0,2459,0.41,0.82,0.41,2869,4508,0,2049,2049,0,4098,2459,6557,4508,1.23,0.41,0,0,0,1639,2869,0,2459,1639,0,0,6557,0,2049,6967,0,2869,5328,1.23,2869,0,1.23,0,0.41,0,12295,0.82,0,0,3279,0,2869,0,0.41,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2869,2869,0,0.41,1.23,5738,0,0.82,0,0,0,0,2049,0,1.23,0,0,12295,1.23,0.82,0,0,0,0,0,0,0,2869,0,25.41,0.41,11066,8197,0,2025a,U28HLR
154,Ecuador,0,0,19/02/2017,201702,154712,Creating Opportunities,CREO,70,Coalicion Colombia,361,5,2020,684,674,NA,NA,28.0900651787478,NA,NA,1,180,2025-1,696,575,0,0,0,0,0,0,1724,287,0,0,2155,4167,144,718,575,0,4167,1868,9626,7.04,1149,0,0,0,0,2.73,718,0,3305,3592,0,0,1006,0,4.31,1.58,0,1293,5172,2011,4598,575,1.58,0,4454,0,8477,3305,6322,0,4741,0,575,0,1437,4023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1437,718,3161,0,144,862,7328,0,2299,0,0,0,287,4023,1.58,0,0,0,8477,0,3305,0,2443,0,3879,0,0,0,575,0,23276,0,8046,6466,0,2025a,A1CKDO
154,Ecuador,0,0,19/02/2017,201702,154952,Patriotic Society Party,PSP,999,Patricio Zuquilanda,361,5,2020,684,674,NA,NA,0.769701228330012,NA,NA,1,180,2025-1,102,0.98,0,0,0,0,0,0,2941,0,0.98,0,0.98,6863,0.98,1961,0.98,0.98,1961,5882,10784,5882,0.98,0,0,0,0,0,1961,0,3922,0,0,0,3922,0,0,0,0,0,2941,0,1961,0,13725,0,1961,0,4902,11765,0,0,1961,0,4902,0,1961,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.98,5882,0,0,0.98,9804,0,0.98,0,0,0,0,0,13725,0,0,0,4902,0,6863,4902,0,0,0,0,0,0,4902,0,39216,0,9804,2941,0,2025a,IBTAXN
155,Chile,10,0,14/12/1989,198912,155021,Concert of Parties for Democracy,,20,Patricio Aylwin Azocar,313,5,2014,837,647,51.27,0,55.17,59,120,8,901,2025-1,1617,62,309,0,371,2103,1361,495,5071,1299,495,0,2226,4762,0,1051,4515,124,2721,62,5195,1299,742,2968,186,3.03,186,1793,0,247,5751,4576,1051,804,2659,0,1299,989,4267,8534,3834,928,5999,0,62,0,247,0,928,1917,866,0,8163,0,2165,309,62,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,0,0,2226,4082,0,0.68,0,247,0,0,186,3.34,1422,0,1299,62,0,0,0,928,0,1422,495,618,0,247,0,0,0,2165,0,-15152,4205,3958,12369,1855,2025a,LS71MA
155,Chile,10,0,14/12/1989,198912,155061,Democracy and Progress,,60,Hernán Büchi Buc,313,5,2014,837,647,34.19,0,29.4,48,120,8,901,2025-1,598,0,669,167,0,3679,502,1003,6689,669,502,167,6355,3846,167,334,3.01,0,3177,0,5686,4348,4682,167,0,0,167,1672,669,167,2174,5017,0,167,4515,0,1505,836,4013,2843,4849,9699,5853,0,836,0,2174,0,1839,669,0,0,1672,0,1171,836,0,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5184,1171,3177,0,334,334,3679,502,0,334,836,334,0,1505,836,0,0,0,1839,0,669,0,0,0,0,0,0,0,1171,0,21405,167,8863,7692,1672,2025a,SQXTCB
155,Chile,10,0,14/12/1989,198912,155620,Liberal-Socialists of Chile,,60,Francisco Javier Errázuriz Talavera,313,5,2014,837,647,NA,NA,15.43,NA,120,1,901,2025-1,126,0,0,0,0,0,0,0,0,0,0,0,6349,9524,0,0,2381,0,2381,0,2381,1587,0,3968,0,0,0,0,0,0,0,4762,0,0,4762,0,0,0,7143,18254,11111,4762,794,0,794,0,3968,0,0,0,0,0,3175,0,0,1587,794,9524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3968,2381,7143,0,0,2381,0,0,0,0,0,2381,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3968,3968,6349,29365,0,2025a,2IDQNL
155,Chile,10,0,11/12/1993,199312,155021,Concert of Parties for Democracy,,20,Eduardo Frei Ruiz-Tagle,313,5,2014,837,647,55.3,0,57.98,69,120,8,901,2025-1,2049,0,146,0,0,488,293,244,3563,1025,0,49,1708,4051,0,781,4197,0,6979,0.39,2879,1806,98,5271,98,98,0,1855,98,342,3953,8882,0,195,1952,0,1659,1611,3758,8638,5222,878,8199,0,0,146,1952,0,3123,2635,146,0,2733,0,2001,49,0.39,5417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,293,1415,3514,0,293,244,2391,0,0,146,342,0,0,1659,0,0,0,146,3123,0,2.44,195,0,98,49,0,0,0,2001,0,-10493,5368,3758,13.86,537,2025a,6B4L5M
155,Chile,10,0,11/12/1993,199312,155061,Union for Chile's Progress,,60,Arturo Alessandri Besa,313,5,2014,837,647,37,0,24.41,50,120,8,901,2025-1,793,0,631,126,0,2648,0,126,2522,0,126,0,1009,3531,378,0,2018,0,7188,883,5549,13619,1261,1261,252,126,0,4.54,0,0,2522,7945,0,0,1765,0,2396,1765,1892,4161,3657,3909,4.54,0,0,0,3783,126,4161,504,0,0,1892,0,5044,378,0,1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,504,504,3531,0,0,0,4918,252,0,378,0,0,0,2396,0,0,0,0,4161,0,504,0,0,0,0,0,0,0,5044,0,25347,1513,15385,7818,252,2025a,X97LN2
155,Chile,10,0,12/12/1999,199912,155021,Concert of Parties for Democracy,,20,Ricardo Lagos Escobar,313,5,2014,837,647,NA,NA,51.3,NA,NA,8,901,2025-1,912,0,0.11,0,0,1425,768,219,329,439,0,0,2961,9101,0.11,548,3618,0,3289,877,2961,439,877,5373,0,658,0,987,0,0,2632,8114,0,0,877,0,329,3728,4825,8991,9649,1096,7566,0,658,0,2522,0,4167,1864,2303,0,1535,0,1096,219,548,2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2961,8553,0,0.11,439,2303,329,0,0,329,0,0,329,658,0,0,0,4167,0,1864,0,548,0,1754,0,0,0,1096,0,-13596,5373,1316,18.64,987,2025a,MXFWXI
155,Chile,10,0,12/12/1999,199912,155061,Alliance for Chile,,60,Joaquin Lavin Infante,313,5,2014,837,647,NA,NA,48.7,NA,NA,8,901,2025-1,1156,0,0,0.26,0,3806,0,0,2422,0.26,0,0,1211,4152,519,0,4671,0,5.45,1644,3806,1903,87,1125,0,346,0,1298,0,0,3979,3979,0,0,1298,0,519,3547,6315,7699,9083,1.99,6.92,0,0,0,952,0,4671,1298,865,0,4152,0,3287,1644,346,4498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,433,779,3893,0,0,0.26,3287,0,0,173,0,346,0,519,0,0,0,0,4671,0,1298,0,346,0,519,0,0,0,3287,0,-5017,1125,3201,16782,0.26,2025a,92K8UQ
155,Chile,10,0,11/12/2005,200512,155021,Concert of Parties for Democracy,,20,Michelle Bachelet Jeria,313,5,2015,837,647,51.76,0,45.96,65,120,8,901,2025-1,2739,0,438,0,0,694,913,292,2556,402,511,0,1497,4418,0,183,3687,0,6864,0.11,2483,37,4746,9127,475,0,0,767,0,146,4345,6754,365,0,1679,0,1059,2154,4272,8178,12085,402,5221,0,0,146,0,0,3.76,1752,1606,0,2081,0,1205,0,146,2446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,183,1314,3651,0,767,0,438,584,37,0,1132,292,0,1059,0,0,0,146,3.76,0,913,0.84,292,73,1241,0,0,0,1205,0,-19715,9967,1716,20263,1205,2025a,YR1G39
155,Chile,10,0,11/12/2005,200512,155025,Together we can do more for Chile,PODEMOS,20,Tomás Hirsch Goldschmidt,313,5,2015,837,647,7.4,0,5.4,0,120,8,901,2025-1,446,7399,224,0,2018,0,1.57,897,673,2466,224,448,3587,3812,0,2242,2242,0,0,448,0,0,2466,897,0,448,1.57,0,0,0,224,2691,12.78,3363,0,0,0,2691,224,5157,8969,0,5.83,0,0,448,0,1345,224,3363,3587,0,3587,0,4.26,0,2466,5157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794,224,0,3587,1.57,0,1345,897,0,0,0,0,0,0,0,0,0,0,224,224,224,7399,0,3363,0,0,3587,0,0,0,4.26,0,-36323,13677,0,14126,2466,2025a,NR78VJ
155,Chile,10,0,11/12/2005,200512,155601,Independent Democratic Union,UDI,60,Joaquin Lavin Infante,313,5,2015,837,647,22.36,0,23.23,33,120,1,901,2025-1,148,0,0,0,0,0,0,0,1351,0,0,0,0,676,0,0,2027,0,2027,676,29054,0,0,676,0,0,0,0,0,0,7432,4.73,0,0,0,0,0,1351,4054,17568,4.73,0,9459,0,0,0,0,0,2027,3378,2027,0,676,0,0,0,0,6081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,676,0,0,0,29054,0,0,0,0,0,0,0,0,0,0,0,2027,0,3378,0,0,0,2027,0,0,0,0,0,16892,676,0,22297,0,2025a,J646Q4
